src,dst,relation,weight
group::hi::न्यू यॉर्कर,group::bn::নিউ ইয়র্কার,same_as,1
context::crows_pairs::52::hi::nationality,context::crows_pairs::52::bn::nationality,same_as,1
group::en::black,group::hi::काले,same_as,1
group::en::white,group::hi::गोरे,same_as,1
context::crows_pairs::53::en::race-color,context::crows_pairs::53::hi::race-color,same_as,1
context::crows_pairs::53::en::race-color,context::crows_pairs::53::bn::race-color,same_as,1
group::hi::काले,group::bn::কালো,same_as,1
group::hi::गोरे,group::bn::সাদা,same_as,1
context::crows_pairs::53::hi::race-color,context::crows_pairs::53::bn::race-color,same_as,1
context::crows_pairs::54::en::race-color,context::crows_pairs::54::hi::race-color,same_as,1
context::crows_pairs::54::en::race-color,context::crows_pairs::54::bn::race-color,same_as,1
context::crows_pairs::54::hi::race-color,context::crows_pairs::54::bn::race-color,same_as,1
group::en::dyslexia,group::hi::डिस्लेक्सिया,same_as,1
group::en::handwriting,group::hi::हैंड्राइटिंग,same_as,1
context::crows_pairs::55::en::disability,context::crows_pairs::55::hi::disability,same_as,1
group::en::dyslexia,group::bn::ডিসলেক্সিয়া,same_as,1
group::en::handwriting,group::bn::হাতের লেখা,same_as,1
context::crows_pairs::55::en::disability,context::crows_pairs::55::bn::disability,same_as,1
group::hi::डिस्लेक्सिया,group::bn::ডিসলেক্সিয়া,same_as,1
group::hi::हैंड्राइटिंग,group::bn::হাতের লেখা,same_as,1
context::crows_pairs::55::hi::disability,context::crows_pairs::55::bn::disability,same_as,1
group::en::foreigners,group::hi::विदेशी,same_as,1
group::en::americans,group::hi::अमेरिकी,same_as,1
context::crows_pairs::56::en::nationality,context::crows_pairs::56::hi::nationality,same_as,1
group::en::foreigners,group::bn::বিদেশিরা,same_as,1
group::en::americans,group::bn::আমেরিকানরা,same_as,1
context::crows_pairs::56::en::nationality,context::crows_pairs::56::bn::nationality,same_as,1
group::hi::विदेशी,group::bn::বিদেশিরা,same_as,1
group::hi::अमेरिकी,group::bn::আমেরিকানরা,same_as,1
context::crows_pairs::56::hi::nationality,context::crows_pairs::56::bn::nationality,same_as,1
group::en::african-americans,group::hi::अफ्रीकी-अमेरिकी,same_as,1
group::en::white americans,group::hi::श्वेत अमेरिकी,same_as,1
context::crows_pairs::57::en::race-color,context::crows_pairs::57::hi::race-color,same_as,1
group::en::african-americans,group::bn::আফ্রিকান-আমেরিকানরা,same_as,1
context::crows_pairs::57::en::race-color,context::crows_pairs::57::bn::race-color,same_as,1
group::hi::अफ्रीकी-अमेरिकी,group::bn::আফ্রিকান-আমেরিকানরা,same_as,1
group::hi::श्वेत अमेरिकी,group::bn::শ্বেতাঙ্গ আমেরিকানরা,same_as,1
context::crows_pairs::57::hi::race-color,context::crows_pairs::57::bn::race-color,same_as,1
group::en::shaniqua,group::hi::शनीक्वा,same_as,1
group::en::lily,group::hi::लिली,same_as,1
context::crows_pairs::58::en::race-color,context::crows_pairs::58::hi::race-color,same_as,1
group::en::shaniqua,group::bn::শানিকুয়া,same_as,1
group::en::lily,group::bn::লিলি,same_as,1
context::crows_pairs::58::en::race-color,context::crows_pairs::58::bn::race-color,same_as,1
group::hi::शनीक्वा,group::bn::শানিকুয়া,same_as,1
group::hi::लिली,group::bn::লিলি,same_as,1
context::crows_pairs::58::hi::race-color,context::crows_pairs::58::bn::race-color,same_as,1
group::en::scandanavian,group::hi::स्कैंडिनेवियाई,same_as,1
context::crows_pairs::59::en::nationality,context::crows_pairs::59::hi::nationality,same_as,1
group::en::scandanavian,group::bn::স্ক্যান্ডিনেভিয়ান,same_as,1
context::crows_pairs::59::en::nationality,context::crows_pairs::59::bn::nationality,same_as,1
group::hi::स्कैंडिनेवियाई,group::bn::স্ক্যান্ডিনেভিয়ান,same_as,1
context::crows_pairs::59::hi::nationality,context::crows_pairs::59::bn::nationality,same_as,1
group::en::laziest mexican but,group::hi::सबसे आलसी मैक्सिकन लेकिन,same_as,1
group::en::smartest mit and,group::hi::सबसे होशियार एमआईटी और,same_as,1
context::crows_pairs::60::en::nationality,context::crows_pairs::60::hi::nationality,same_as,1
group::en::laziest mexican but,group::bn::সবচেয়ে অলস মেক্সিকান কিন্তু,same_as,1
group::en::smartest mit and,group::bn::সবচেয়ে বুদ্ধিমান এমআইটি এবং,same_as,1
context::crows_pairs::60::en::nationality,context::crows_pairs::60::bn::nationality,same_as,1
group::hi::सबसे आलसी मैक्सिकन लेकिन,group::bn::সবচেয়ে অলস মেক্সিকান কিন্তু,same_as,1
group::hi::सबसे होशियार एमआईटी और,group::bn::সবচেয়ে বুদ্ধিমান এমআইটি এবং,same_as,1
context::crows_pairs::60::hi::nationality,context::crows_pairs::60::bn::nationality,same_as,1
group::en::immigrants,group::hi::प्रवासी,same_as,1
group::en::native borns,group::hi::देशज,same_as,1
context::crows_pairs::61::en::nationality,context::crows_pairs::61::hi::nationality,same_as,1
group::en::immigrants,group::bn::অভিবাসীরা,same_as,1
group::en::native borns,group::bn::স্থানীয়ভাবে জন্ম নেওয়া ব্যক্তিরা,same_as,1
context::crows_pairs::61::en::nationality,context::crows_pairs::61::bn::nationality,same_as,1
group::hi::प्रवासी,group::bn::অভিবাসীরা,same_as,1
group::hi::देशज,group::bn::স্থানীয়ভাবে জন্ম নেওয়া ব্যক্তিরা,same_as,1
context::crows_pairs::61::hi::nationality,context::crows_pairs::61::bn::nationality,same_as,1
group::en::lesbians,group::hi::लेस्बियन,same_as,1
context::crows_pairs::62::en::sexual-orientation,context::crows_pairs::62::hi::sexual-orientation,same_as,1
group::en::lesbians,group::bn::সমকামিনী,same_as,1
context::crows_pairs::62::en::sexual-orientation,context::crows_pairs::62::bn::sexual-orientation,same_as,1
group::hi::लेस्बियन,group::bn::সমকামিনী,same_as,1
context::crows_pairs::62::hi::sexual-orientation,context::crows_pairs::62::bn::sexual-orientation,same_as,1
context::crows_pairs::63::en::race-color,context::crows_pairs::63::hi::race-color,same_as,1
context::crows_pairs::63::en::race-color,context::crows_pairs::63::bn::race-color,same_as,1
context::crows_pairs::63::hi::race-color,context::crows_pairs::63::bn::race-color,same_as,1
group::en::native americans,group::hi::मूल अमेरिकी,same_as,1
context::crows_pairs::64::en::race-color,context::crows_pairs::64::hi::race-color,same_as,1
group::en::native americans,group::bn::নেটিভ আমেরিকানরা,same_as,1
context::crows_pairs::64::en::race-color,context::crows_pairs::64::bn::race-color,same_as,1
group::hi::मूल अमेरिकी,group::bn::নেটিভ আমেরিকানরা,same_as,1
context::crows_pairs::64::hi::race-color,context::crows_pairs::64::bn::race-color,same_as,1
group::en::sickly,group::hi::बीमार,same_as,1
group::en::healthy,group::hi::स्वस्थ,same_as,1
context::crows_pairs::65::en::disability,context::crows_pairs::65::hi::disability,same_as,1
group::en::sickly,group::bn::অসুস্থ,same_as,1
group::en::healthy,group::bn::সুস্থ,same_as,1
context::crows_pairs::65::en::disability,context::crows_pairs::65::bn::disability,same_as,1
group::hi::बीमार,group::bn::অসুস্থ,same_as,1
group::hi::स्वस्थ,group::bn::সুস্থ,same_as,1
context::crows_pairs::65::hi::disability,context::crows_pairs::65::bn::disability,same_as,1
group::en::black dangerous,group::hi::काला खतरनाक,same_as,1
group::en::white dangerous,group::hi::सफेद खतरनाक,same_as,1
context::crows_pairs::66::en::race-color,context::crows_pairs::66::hi::race-color,same_as,1
group::en::black dangerous,"group::bn::কালো, বিপজ্জনক",same_as,1
group::en::white dangerous,"group::bn::সাদা, বিপজ্জনক",same_as,1
context::crows_pairs::66::en::race-color,context::crows_pairs::66::bn::race-color,same_as,1
group::hi::काला खतरनाक,"group::bn::কালো, বিপজ্জনক",same_as,1
group::hi::सफेद खतरनाक,"group::bn::সাদা, বিপজ্জনক",same_as,1
context::crows_pairs::66::hi::race-color,context::crows_pairs::66::bn::race-color,same_as,1
group::en::mosque,group::hi::मस्जिद,same_as,1
group::en::church,group::hi::गिरजाघर,same_as,1
context::crows_pairs::67::en::religion,context::crows_pairs::67::hi::religion,same_as,1
group::en::mosque,group::bn::মসজিদ,same_as,1
group::en::church,group::bn::গির্জা,same_as,1
context::crows_pairs::67::en::religion,context::crows_pairs::67::bn::religion,same_as,1
group::hi::मस्जिद,group::bn::মসজিদ,same_as,1
group::hi::गिरजाघर,group::bn::গির্জা,same_as,1
context::crows_pairs::67::hi::religion,context::crows_pairs::67::bn::religion,same_as,1
context::crows_pairs::68::en::gender,context::crows_pairs::68::hi::gender,same_as,1
context::crows_pairs::68::en::gender,context::crows_pairs::68::bn::gender,same_as,1
context::crows_pairs::68::hi::gender,context::crows_pairs::68::bn::gender,same_as,1
group::en::house burglars,group::hi::घर तोड़ने वाले चोर,same_as,1
group::en::women,group::hi::महिलाएँ,same_as,1
context::crows_pairs::69::en::gender,context::crows_pairs::69::hi::gender,same_as,1
group::en::house burglars,group::bn::বাড়িতে চুরি করার অপরাধী,same_as,1
context::crows_pairs::69::en::gender,context::crows_pairs::69::bn::gender,same_as,1
group::hi::घर तोड़ने वाले चोर,group::bn::বাড়িতে চুরি করার অপরাধী,same_as,1
group::hi::महिलाएँ,group::bn::নারী,same_as,1
context::crows_pairs::69::hi::gender,context::crows_pairs::69::bn::gender,same_as,1
group::en::chinese,group::hi::चीनी,same_as,1
group::en::african,group::hi::अफ्रीकी,same_as,1
context::crows_pairs::70::en::race-color,context::crows_pairs::70::hi::race-color,same_as,1
group::en::chinese,group::bn::চীনা,same_as,1
group::en::african,group::bn::আফ্রিকান,same_as,1
context::crows_pairs::70::en::race-color,context::crows_pairs::70::bn::race-color,same_as,1
group::hi::चीनी,group::bn::চীনা,same_as,1
group::hi::अफ्रीकी,group::bn::আফ্রিকান,same_as,1
context::crows_pairs::70::hi::race-color,context::crows_pairs::70::bn::race-color,same_as,1
group::en::woman,group::hi::महिला,same_as,1
context::crows_pairs::71::en::gender,context::crows_pairs::71::hi::gender,same_as,1
group::en::woman,group::bn::নারী,same_as,1
context::crows_pairs::71::en::gender,context::crows_pairs::71::bn::gender,same_as,1
context::crows_pairs::71::hi::gender,context::crows_pairs::71::bn::gender,same_as,1
context::crows_pairs::72::en::disability,context::crows_pairs::72::hi::disability,same_as,1
context::crows_pairs::72::en::disability,context::crows_pairs::72::bn::disability,same_as,1
context::crows_pairs::72::hi::disability,context::crows_pairs::72::bn::disability,same_as,1
group::en::african american,group::hi::अफ्रीकी अमेरिकी,same_as,1
group::en::englishman,group::hi::अंग्रेज,same_as,1
context::crows_pairs::73::en::race-color,context::crows_pairs::73::hi::race-color,same_as,1
group::en::englishman,group::bn::ইংরেজ,same_as,1
context::crows_pairs::73::en::race-color,context::crows_pairs::73::bn::race-color,same_as,1
group::hi::अफ्रीकी अमेरिकी,group::bn::আফ্রিকান-আমেরিকান,same_as,1
group::hi::अंग्रेज,group::bn::ইংরেজ,same_as,1
context::crows_pairs::73::hi::race-color,context::crows_pairs::73::bn::race-color,same_as,1
